Date,Hour,CensusTract,NumberOfReports
03/08/2018,18,59.0,1
03/08/2018,17,45.0,1
03/08/2018,17,493.02,1
03/08/2018,16,311.0,1
03/08/2018,16,31.0,1
03/08/2018,16,428.0,1
03/08/2018,15,261.0,1
03/08/2018,15,242.0,1
03/08/2018,15,345.0,1
03/08/2018,14,139.0,1
03/08/2018,14,140.0,1
03/08/2018,14,98.0,1
03/08/2018,13,224.0,1
03/08/2018,13,1621.0,1
03/08/2018,12,1118.0,1
03/08/2018,12,859.0,1
03/08/2018,12,882.0,1
03/08/2018,10,47.0,1
03/08/2018,10,156.01,1
03/08/2018,10,81.0,1
03/08/2018,09,446.01,1
03/08/2018,09,214.0,1
03/08/2018,09,1156.0,1
03/08/2018,09,189.0,1
03/08/2018,09,275.0,1
03/08/2018,08,30.02,1
03/08/2018,08,890.0,1
03/08/2018,07,201.02,1
03/08/2018,07,61.0,1
03/08/2018,07,1146.0,1
03/08/2018,06,217.0,1
03/08/2018,03,283.0,1
03/08/2018,03,98.0,1
03/08/2018,01,210.01,1
03/08/2018,00,924.0,1
03/08/2018,00,226.02,1
03/08/2018,00,253.01,1
03/08/2018,00,167.0,1
03/07/2018,23,201.02,1
03/07/2018,23,462.07,1
03/07/2018,23,15.02,1
03/07/2018,20,36.01,1
03/07/2018,20,98.0,1
03/07/2018,20,211.0,1
03/07/2018,20,169.0,1
03/07/2018,19,1409.02,1
03/07/2018,18,144.02,1
03/07/2018,18,719.0,1
03/07/2018,18,54.0,1
03/07/2018,18,104.01,1
03/07/2018,18,293.02,1
03/07/2018,18,376.0,1
03/07/2018,18,1409.02,1
03/07/2018,17,1529.01,1
03/07/2018,17,71.0,1
03/07/2018,16,335.0,1
03/07/2018,16,188.0,1
03/07/2018,16,639.0,1
03/07/2018,15,972.05,1
03/07/2018,15,429.02,1
03/07/2018,14,335.0,1
03/07/2018,14,226.0,1
03/07/2018,13,190.0,1
03/07/2018,12,283.0,1
03/07/2018,06,172.0,1
03/07/2018,04,43.0,1
03/07/2018,03,373.0,1
03/07/2018,02,237.04,1
03/07/2018,00,133.0,1
03/06/2018,22,1134.0,1
03/06/2018,21,394.0,1
03/06/2018,21,210.02,1
03/06/2018,21,81.0,1
03/06/2018,21,229.0,1
03/06/2018,20,517.0,1
03/06/2018,20,213.0,1
03/06/2018,20,213.03,1
03/06/2018,20,219.0,1
03/06/2018,19,737.0,1
03/06/2018,19,219.0,1
03/06/2018,19,153.0,1
03/06/2018,19,39.0,1
03/06/2018,19,462.07,1
03/06/2018,19,517.0,1
03/06/2018,19,87.0,1
03/06/2018,19,179.02,1
03/06/2018,18,153.0,1
03/06/2018,18,216.01,1
03/06/2018,18,938.0,1
03/06/2018,18,296.0,1
03/06/2018,18,226.0,1
03/06/2018,18,154.02,1
03/06/2018,18,259.0,1
03/06/2018,17,100.0,1
03/06/2018,17,664.02,1
03/06/2018,17,170.14,1
03/06/2018,17,42.0,1
03/06/2018,16,148.01,1
03/06/2018,16,69.0,1
03/06/2018,16,1220.0,1
03/06/2018,16,358.0,1
03/06/2018,16,642.0,1
03/06/2018,15,910.0,1
03/06/2018,15,155.02,1
03/06/2018,15,189.0,1
03/06/2018,14,197.02,1
03/06/2018,14,216.01,1
03/06/2018,13,907.0,1
03/06/2018,13,1139.0,1
03/06/2018,13,64.0,1
03/06/2018,13,279.0,1
03/06/2018,13,98.0,1
03/06/2018,13,470.0,1
03/06/2018,12,133.0,1
03/06/2018,12,129.01,1
03/06/2018,11,500.0,1
03/06/2018,11,1208.01,1
03/06/2018,11,184.0,1
03/06/2018,11,462.03,1
03/06/2018,11,757.01,1
03/06/2018,11,629.0,1
03/06/2018,10,1579.01,1
03/06/2018,10,547.0,1
03/06/2018,10,1028.01,1
03/06/2018,10,325.0,1
03/06/2018,10,25.0,1
03/06/2018,09,382.0,1
03/06/2018,09,405.02,1
03/06/2018,08,110.0,1
03/06/2018,08,420.0,1
03/06/2018,07,85.0,1
03/06/2018,07,223.01,1
03/06/2018,06,296.0,1
03/06/2018,06,39.0,1
03/06/2018,06,151.0,1
03/06/2018,02,806.0,1
03/06/2018,00,230.0,1
03/06/2018,00,375.04,1
03/05/2018,23,366.0,1
03/05/2018,22,230.0,1
03/05/2018,22,133.0,1
03/05/2018,22,174.01,1
03/05/2018,22,26.02,1
03/05/2018,21,153.0,1
03/05/2018,20,65.02,1
03/05/2018,20,6.0,1
03/05/2018,20,552.0,1
03/05/2018,20,215.02,1
03/05/2018,19,407.01,1
03/05/2018,19,186.0,1
03/05/2018,18,664.02,1
03/05/2018,18,516.01,1
03/05/2018,17,436.0,1
03/05/2018,17,319.0,1
03/05/2018,16,1156.0,1
03/05/2018,16,170.13,1
03/05/2018,16,245.0,1
03/05/2018,16,446.01,1
03/05/2018,16,172.0,1
03/05/2018,15,49.0,1
03/05/2018,15,186.0,1
03/05/2018,15,958.0,1
03/05/2018,15,94.0,1
03/05/2018,14,149.02,1
03/05/2018,14,696.02,1
03/05/2018,13,151.0,1
03/05/2018,13,287.0,1
03/05/2018,12,226.02,1
03/05/2018,12,170.16,1
03/05/2018,11,462.07,1
02/27/2018,15,232.0,1
02/27/2018,15,118.0,1
02/27/2018,14,302.02,1
02/27/2018,14,189.0,1
02/27/2018,13,295.0,1
02/27/2018,13,1441.0,1
02/27/2018,13,152.0,1
02/27/2018,13,183.01,1
02/27/2018,12,216.0,1
02/27/2018,12,169.0,1
02/27/2018,12,121.01,1
02/27/2018,11,1441.0,1
02/27/2018,11,202.0,1
02/27/2018,11,235.02,1
02/27/2018,10,2.0,1
02/27/2018,10,90.0,1
02/27/2018,10,169.0,1
02/26/2018,09,177.01,1
02/26/2018,09,462.07,1
02/26/2018,08,387.0,1
02/26/2018,08,207.0,1
02/26/2018,08,174.01,1
02/26/2018,08,462.07,1
02/26/2018,05,52.0,1
02/26/2018,00,302.02,1
02/25/2018,23,854.0,1
02/25/2018,23,89.0,1
02/25/2018,22,750.0,1
02/25/2018,22,1214.0,1
02/25/2018,22,125.0,1
02/25/2018,21,61.0,1
02/25/2018,21,876.0,1
02/25/2018,20,212.0,1
02/25/2018,20,24.0,1
02/25/2018,20,273.0,1
02/25/2018,19,437.01,1
02/25/2018,19,247.0,1
02/25/2018,19,30.0,1
02/25/2018,19,6.0,1
02/25/2018,18,174.01,1
02/25/2018,18,143.0,1
02/25/2018,18,405.0,1
02/25/2018,18,319.0,1
02/25/2018,18,1241.0,1
02/25/2018,18,139.0,1
02/25/2018,17,46.0,1
02/25/2018,17,207.0,1
02/25/2018,17,319.0,1
02/25/2018,17,173.0,1
02/25/2018,17,253.0,1
02/25/2018,17,924.0,1
02/25/2018,16,31.0,1
02/25/2018,16,333.0,1
02/25/2018,16,846.0,1
02/25/2018,16,193.0,1
02/25/2018,14,132.03,1
02/25/2018,14,39.0,1
02/25/2018,13,301.0,1
02/25/2018,13,253.0,1
02/25/2018,13,300.0,1
02/25/2018,12,257.0,1
02/25/2018,12,266.0,1
02/25/2018,12,1189.0,1
02/25/2018,12,180.0,1
02/25/2018,12,255.0,1
02/25/2018,12,199.0,1
02/25/2018,12,89.0,1
02/25/2018,12,229.02,1
02/25/2018,12,552.0,1
02/25/2018,11,498.0,1
02/25/2018,11,211.0,1
02/25/2018,11,251.0,1
02/25/2018,10,134.0,1
02/25/2018,10,194.0,1
02/25/2018,09,966.0,1
02/25/2018,09,1104.0,1
02/25/2018,09,417.0,1
02/25/2018,08,200.0,1
02/25/2018,06,1198.0,1
02/25/2018,03,257.0,1
02/25/2018,03,391.0,1
02/25/2018,01,201.0,1
02/25/2018,00,822.0,1
02/24/2018,22,193.0,1
02/24/2018,22,181.01,1
02/24/2018,22,32.0,1
02/24/2018,21,175.0,1
02/24/2018,21,570.0,2
02/24/2018,20,198.0,1
02/24/2018,20,394.0,1
02/24/2018,20,796.01,1
02/24/2018,20,435.0,1
02/24/2018,19,88.0,1
02/24/2018,19,53.0,1
02/24/2018,19,59.0,1
02/24/2018,19,207.02,1
02/24/2018,18,181.02,1
02/24/2018,17,29.0,1
02/24/2018,17,929.0,1
02/24/2018,16,342.0,1
02/24/2018,16,822.0,1
02/24/2018,16,505.0,1
02/24/2018,15,195.0,1
02/24/2018,14,143.0,1
02/24/2018,14,187.0,1
02/24/2018,14,145.0,1
02/24/2018,13,138.0,1
02/24/2018,13,172.0,1
02/24/2018,13,1142.01,1
02/24/2018,13,265.0,1
02/24/2018,12,179.02,1
02/24/2018,12,110.0,1
02/24/2018,12,44.0,1
02/24/2018,11,177.02,1
02/24/2018,11,997.04,1
02/24/2018,11,93.0,1
02/24/2018,11,197.01,1
03/02/2018,22,127.0,1
03/02/2018,22,173.0,1
03/02/2018,22,421.0,1
03/02/2018,22,208.05,1
03/02/2018,21,208.05,1
03/02/2018,21,527.0,1
03/02/2018,21,89.0,1
03/02/2018,20,237.03,1
03/02/2018,20,97.0,1
03/02/2018,20,122.0,1
03/02/2018,20,263.0,1
03/02/2018,20,357.01,1
03/02/2018,20,63.0,1
03/02/2018,19,347.0,1
03/02/2018,19,713.06,1
03/02/2018,19,942.02,1
03/02/2018,18,349.01,1
03/02/2018,18,779.02,1
03/02/2018,18,593.0,1
03/02/2018,18,138.0,1
03/02/2018,18,395.0,1
03/02/2018,18,98.0,1
03/02/2018,17,383.0,1
03/02/2018,17,495.0,1
03/02/2018,17,317.0,1
03/02/2018,17,147.01,1
03/02/2018,17,1151.0,1
03/02/2018,17,256.0,1
03/02/2018,17,582.0,1
03/02/2018,17,225.0,1
03/02/2018,16,147.01,1
03/02/2018,16,254.02,1
03/02/2018,16,162.0,1
03/02/2018,15,146.06,1
03/02/2018,15,156.01,1
03/02/2018,15,137.0,1
03/02/2018,14,18.0,1
03/02/2018,14,147.01,1
03/02/2018,14,352.0,1
03/02/2018,13,508.03,1
03/02/2018,13,143.0,1
03/02/2018,13,93.02,1
03/02/2018,13,264.0,1
03/02/2018,12,143.0,1
03/02/2018,12,274.01,1
03/02/2018,12,64.0,1
03/02/2018,12,19.03,1
03/02/2018,12,358.0,1
03/02/2018,11,508.01,1
03/02/2018,11,38.0,1
03/02/2018,11,171.0,1
03/02/2018,11,981.0,1
03/02/2018,10,444.0,1
03/02/2018,10,97.0,1
03/02/2018,10,269.0,1
03/02/2018,09,1301.0,1
03/02/2018,08,267.0,1
03/02/2018,08,342.0,1
03/02/2018,07,327.0,1
03/02/2018,06,157.0,1
03/02/2018,06,830.0,1
03/02/2018,03,404.0,1
03/02/2018,01,263.0,1
03/02/2018,00,181.02,1
03/01/2018,23,253.0,1
03/01/2018,22,987.0,1
03/01/2018,22,146.04,1
03/01/2018,22,85.0,1
03/01/2018,21,403.0,1
03/01/2018,20,139.0,1
03/01/2018,20,779.04,1
03/01/2018,19,152.0,1
03/01/2018,19,288.02,1
03/01/2018,19,98.0,1
03/01/2018,19,693.0,1
03/01/2018,19,261.0,1
03/01/2018,19,661.0,1
03/01/2018,18,43.0,1
03/01/2018,18,1113.0,1
03/01/2018,17,90.0,1
03/01/2018,17,894.0,1
03/01/2018,17,261.0,1
03/01/2018,17,144.02,1
03/01/2018,17,292.0,1
03/01/2018,16,205.01,1
03/01/2018,16,516.0,1
03/01/2018,16,166.0,1
03/01/2018,16,174.01,1
03/01/2018,16,109.0,1
03/01/2018,15,343.0,1
03/01/2018,15,252.0,1
03/01/2018,15,594.02,1
03/01/2018,14,245.01,1
03/01/2018,14,339.0,1
03/01/2018,14,39.0,1
03/01/2018,14,170.16,1
03/01/2018,14,574.0,1
03/01/2018,14,77.0,1
03/01/2018,14,364.0,1
03/01/2018,13,462.05,1
03/01/2018,12,343.0,1
03/01/2018,12,548.0,1
03/01/2018,12,84.0,1
03/01/2018,11,22.01,1
03/01/2018,11,126.01,1
03/01/2018,11,779.02,1
02/24/2018,11,10.01,1
02/24/2018,10,319.0,1
02/24/2018,10,145.0,1
02/24/2018,10,193.0,1
02/24/2018,09,303.0,1
02/24/2018,09,259.0,1
02/24/2018,09,283.0,1
02/24/2018,09,491.0,1
02/24/2018,08,235.02,1
02/24/2018,07,221.01,1
02/24/2018,07,15.02,1
02/24/2018,03,456.0,1
02/24/2018,03,119.0,1
02/24/2018,01,1028.01,1
02/24/2018,01,868.0,1
02/24/2018,00,54.0,1
02/24/2018,00,190.0,1
02/21/2018,10,172.0,1
02/21/2018,10,30.01,1
02/21/2018,10,143.0,1
02/21/2018,10,271.01,1
02/21/2018,09,163.0,1
02/21/2018,09,230.0,1
02/21/2018,09,1451.02,1
02/21/2018,09,2.0,1
02/21/2018,08,181.02,1
02/21/2018,07,489.0,1
02/21/2018,07,370.0,1
02/21/2018,06,287.0,1
02/21/2018,06,129.02,1
02/21/2018,05,394.0,1
02/21/2018,04,223.01,1
02/21/2018,01,832.0,1
02/21/2018,00,1579.02,1
02/21/2018,00,161.0,1
02/20/2018,23,257.0,1
02/20/2018,23,141.0,1
02/20/2018,21,1162.0,1
02/20/2018,21,251.0,1
02/20/2018,21,50.01,1
02/20/2018,21,189.0,1
02/20/2018,20,428.0,1
02/20/2018,20,17.0,1
02/20/2018,20,437.01,1
02/20/2018,20,485.0,1
02/20/2018,19,164.0,1
02/20/2018,19,302.02,1
02/20/2018,19,71.0,1
02/20/2018,19,908.0,1
02/20/2018,19,27.01,1
02/20/2018,19,1144.0,1
02/20/2018,19,178.0,1
02/20/2018,19,190.0,1
02/20/2018,18,251.0,1
02/20/2018,18,138.0,1
02/20/2018,18,146.06,1
02/20/2018,18,154.02,1
02/20/2018,18,88.0,1
02/20/2018,18,125.0,1
02/20/2018,17,516.01,1
02/20/2018,17,206.0,1
02/20/2018,17,175.0,1
02/20/2018,17,302.01,1
02/20/2018,17,279.0,1
02/20/2018,17,75.0,1
02/20/2018,17,154.02,1
02/20/2018,16,343.0,1
02/20/2018,16,371.0,1
02/20/2018,16,138.0,1
02/20/2018,16,277.05,1
02/20/2018,15,892.01,1
02/20/2018,15,21.0,1
02/20/2018,15,570.0,1
02/20/2018,14,1257.0,1
02/20/2018,14,220.0,1
02/20/2018,13,863.0,1
02/20/2018,13,196.0,1
02/20/2018,13,779.06,1
02/20/2018,12,21.0,1
02/20/2018,11,462.07,1
02/20/2018,11,129.01,1
02/20/2018,11,89.0,1
02/20/2018,11,838.0,1
02/20/2018,10,408.0,1
02/20/2018,10,206.0,1
02/20/2018,10,17.0,1
02/20/2018,10,211.0,1
02/20/2018,10,50.0,1
02/20/2018,09,1291.02,1
02/20/2018,09,74.0,1
02/20/2018,06,545.0,1
02/20/2018,06,17.0,1
02/20/2018,06,123.01,1
02/20/2018,04,371.0,1
02/20/2018,01,193.0,1
02/20/2018,00,232.0,1
02/19/2018,23,189.0,1
02/19/2018,23,143.0,1
02/19/2018,23,910.0,1
02/19/2018,23,779.07,1
02/19/2018,22,65.0,1
02/19/2018,21,1017.0,1
02/19/2018,21,203.0,1
02/19/2018,20,177.02,1
02/19/2018,20,220.02,1
02/19/2018,19,327.0,1
02/19/2018,18,247.0,1
02/19/2018,18,393.0,1
02/19/2018,17,233.0,1
02/19/2018,17,426.0,1
02/19/2018,17,171.0,1
02/19/2018,17,1579.03,1
02/19/2018,16,281.0,1
02/19/2018,16,53.02,1
02/19/2018,16,247.0,1
02/19/2018,15,140.0,1
02/19/2018,15,176.0,1
03/07/2018,12,242.0,1
03/07/2018,10,157.0,1
03/07/2018,10,20.0,1
03/07/2018,09,588.0,1
03/07/2018,09,383.02,1
03/07/2018,08,121.01,1
03/07/2018,08,379.0,1
03/07/2018,08,1409.01,1
03/07/2018,07,311.0,2
03/07/2018,07,312.0,1
03/07/2018,07,49.0,1
03/03/2018,09,20.01,1
03/03/2018,09,93.0,1
03/03/2018,09,143.0,1
03/03/2018,08,174.02,1
03/03/2018,08,258.0,1
03/03/2018,08,132.03,1
03/03/2018,07,491.0,1
03/03/2018,04,1008.01,1
03/03/2018,04,273.0,1
03/03/2018,01,194.0,1
03/03/2018,00,245.0,1
03/03/2018,00,1029.0,1
03/03/2018,00,289.0,1
03/03/2018,00,7.0,1
03/02/2018,23,173.0,1
03/02/2018,23,25.0,1
03/02/2018,23,184.0,1
02/27/2018,10,1113.0,1
02/27/2018,10,179.02,1
02/27/2018,10,181.0,1
02/27/2018,09,245.0,1
02/27/2018,09,177.01,1
02/27/2018,08,417.0,1
02/27/2018,08,220.0,1
02/27/2018,08,233.0,1
02/27/2018,08,301.0,1
02/27/2018,07,491.0,1
02/27/2018,07,243.02,1
02/27/2018,06,172.0,1
02/27/2018,00,26.01,1
02/27/2018,00,162.0,1
02/26/2018,23,172.0,1
02/26/2018,23,12.0,1
02/26/2018,23,898.0,1
02/26/2018,23,141.01,1
02/26/2018,22,287.0,1
02/26/2018,22,251.0,1
02/26/2018,21,243.02,1
02/26/2018,20,594.02,1
02/26/2018,20,592.0,1
02/26/2018,19,211.0,1
02/26/2018,19,181.0,1
02/26/2018,19,287.0,1
02/26/2018,19,73.0,1
02/26/2018,18,181.0,1
02/26/2018,18,379.0,1
02/26/2018,18,161.0,1
02/26/2018,18,197.01,1
02/26/2018,18,388.0,1
02/26/2018,18,49.0,1
02/26/2018,18,189.0,1
02/26/2018,17,1341.0,1
02/26/2018,17,462.05,1
02/26/2018,17,24.0,1
02/26/2018,16,62.0,1
02/26/2018,16,531.0,1
02/26/2018,16,364.0,1
02/26/2018,15,253.0,1
02/26/2018,15,330.0,1
02/26/2018,15,26.02,1
02/26/2018,15,87.0,1
02/26/2018,15,954.0,1
02/26/2018,14,30.0,1
02/26/2018,14,225.0,1
02/26/2018,14,882.0,1
02/26/2018,13,30.0,1
02/26/2018,13,1017.0,1
02/26/2018,13,161.0,1
02/26/2018,12,363.0,1
02/26/2018,12,49.0,1
02/26/2018,11,421.0,1
02/26/2018,11,966.0,1
02/26/2018,11,264.0,1
02/26/2018,11,429.0,1
02/26/2018,11,215.02,1
02/26/2018,11,908.0,1
02/26/2018,10,628.0,1
02/26/2018,10,383.03,1
02/26/2018,10,232.0,1
02/26/2018,10,180.0,1
02/26/2018,10,95.0,1
02/26/2018,10,357.0,1
02/26/2018,10,167.0,1
02/26/2018,10,133.0,1
02/26/2018,10,572.0,1
02/19/2018,15,347.0,1
02/19/2018,15,8.0,1
02/19/2018,15,1028.01,1
02/19/2018,14,146.08,1
02/19/2018,14,245.0,1
02/19/2018,14,106.0,1
02/19/2018,14,221.02,1
02/19/2018,14,88.0,1
02/19/2018,13,175.0,1
02/19/2018,13,170.0,1
02/19/2018,13,73.0,1
02/19/2018,13,29.01,1
02/19/2018,12,277.0,1
02/19/2018,12,417.0,1
02/19/2018,12,209.01,1
02/19/2018,12,176.0,1
02/19/2018,12,375.0,1
02/15/2018,17,508.03,1
02/15/2018,17,74.0,1
02/15/2018,17,512.0,1
02/15/2018,16,92.0,1
02/15/2018,16,208.06,1
02/15/2018,16,28.0,1
02/15/2018,15,181.02,1
02/15/2018,15,223.0,1
02/15/2018,15,435.0,1
02/15/2018,15,670.0,1
02/15/2018,15,81.0,1
02/15/2018,14,146.08,1
02/15/2018,14,43.0,1
02/15/2018,13,462.06,1
02/15/2018,13,265.0,1
02/15/2018,13,1551.04,1
02/15/2018,13,198.0,1
02/15/2018,12,1385.01,1
02/15/2018,11,235.02,1
02/15/2018,11,246.0,1
02/15/2018,11,172.0,1
02/15/2018,10,67.0,1
02/15/2018,10,358.0,1
02/15/2018,10,184.0,1
02/15/2018,09,973.0,1
02/15/2018,09,462.03,1
02/15/2018,09,1237.0,1
02/15/2018,08,309.02,1
02/15/2018,08,428.0,1
02/15/2018,08,283.0,1
02/15/2018,07,884.0,1
02/15/2018,07,231.0,1
02/15/2018,06,242.0,1
02/15/2018,04,150.01,1
02/15/2018,01,359.0,1
02/15/2018,01,239.0,1
02/15/2018,01,235.02,1
02/14/2018,23,29.02,1
02/14/2018,22,136.02,1
02/14/2018,21,104.01,1
02/14/2018,21,1162.0,1
02/14/2018,21,393.0,1
02/14/2018,21,259.0,1
02/14/2018,20,200.0,1
02/14/2018,20,389.0,1
02/14/2018,20,245.0,1
02/14/2018,20,267.01,1
02/14/2018,20,517.0,1
02/14/2018,20,458.0,1
02/14/2018,20,172.0,1
02/14/2018,20,92.01,1
02/14/2018,19,43.0,1
02/14/2018,18,68.0,1
02/14/2018,18,1241.0,1
02/14/2018,18,169.0,1
02/14/2018,18,512.0,1
02/14/2018,17,214.0,1
02/14/2018,17,234.0,1
02/14/2018,16,1551.03,1
02/14/2018,16,303.01,1
02/14/2018,16,551.0,1
02/14/2018,15,16.0,1
02/14/2018,15,66.0,1
02/14/2018,14,1156.0,1
02/14/2018,14,81.0,1
02/14/2018,13,131.0,1
02/14/2018,13,517.0,1
02/14/2018,13,149.0,1
02/14/2018,13,40.03,1
02/14/2018,12,711.0,1
02/14/2018,11,596.0,1
02/14/2018,11,311.0,1
02/14/2018,11,8.0,1
02/14/2018,10,1507.01,1
02/14/2018,10,760.0,1
02/14/2018,09,1367.0,2
02/14/2018,09,93.01,1
02/14/2018,08,237.0,1
02/14/2018,07,273.02,1
02/14/2018,07,68.0,1
02/14/2018,01,18.0,1
02/14/2018,01,253.0,1
02/14/2018,01,51.0,1
02/14/2018,00,28.0,1
02/14/2018,00,245.0,1
02/13/2018,23,22.02,1
02/13/2018,23,283.0,1
02/13/2018,23,334.01,1
02/13/2018,22,557.0,1
02/13/2018,22,129.01,1
02/13/2018,21,38.0,1
02/13/2018,21,348.0,1
02/13/2018,21,189.0,1
02/13/2018,20,431.02,1
02/13/2018,20,26.02,1
02/13/2018,20,345.0,1
02/13/2018,20,403.02,1
02/13/2018,20,790.0,1
02/13/2018,20,900.0,1
02/13/2018,19,757.02,1
02/13/2018,19,52.0,1
02/24/2018,00,391.0,1
02/24/2018,00,65.0,1
02/24/2018,00,37.0,1
02/24/2018,00,361.0,1
02/23/2018,23,261.0,1
02/23/2018,22,125.0,1
02/23/2018,22,65.0,1
02/23/2018,21,383.0,1
02/23/2018,21,232.0,1
02/23/2018,20,792.01,1
02/23/2018,20,138.0,1
02/23/2018,20,170.0,1
02/23/2018,20,43.0,1
02/23/2018,20,273.02,1
02/23/2018,20,870.0,1
02/23/2018,20,277.0,1
02/23/2018,20,309.0,1
02/23/2018,19,302.02,1
02/23/2018,18,195.0,1
02/23/2018,18,762.0,1
02/23/2018,18,277.0,1
02/23/2018,18,393.0,1
02/23/2018,18,493.02,1
02/23/2018,18,279.0,1
02/23/2018,09,363.0,1
02/23/2018,09,83.0,1
02/23/2018,09,144.02,2
02/23/2018,09,424.0,1
02/23/2018,09,311.0,1
02/23/2018,09,251.0,1
02/23/2018,09,56.0,1
02/23/2018,08,127.0,1
02/23/2018,08,46.0,1
02/23/2018,08,245.0,1
02/23/2018,07,127.0,1
02/23/2018,07,472.0,1
02/23/2018,05,77.0,1
02/23/2018,05,65.0,1
02/23/2018,04,251.0,1
02/22/2018,23,224.03,1
02/22/2018,23,460.0,1
02/22/2018,23,251.0,1
02/22/2018,22,210.01,1
02/22/2018,22,205.01,1
02/22/2018,22,752.0,1
02/22/2018,21,29.01,1
02/22/2018,20,149.0,1
02/22/2018,20,429.02,1
02/22/2018,20,273.0,1
02/22/2018,20,266.0,1
02/22/2018,20,10.01,1
02/22/2018,20,160.0,1
02/22/2018,19,139.0,1
02/22/2018,19,752.0,1
02/22/2018,19,193.0,1
02/22/2018,17,59.0,1
02/22/2018,17,323.0,1
02/22/2018,17,154.02,1
02/22/2018,16,190.0,1
02/22/2018,16,193.0,1
02/22/2018,16,363.0,1
02/22/2018,16,138.0,1
02/22/2018,15,327.0,1
02/22/2018,15,494.0,1
02/22/2018,14,141.0,1
02/22/2018,14,494.0,1
02/22/2018,14,1098.0,1
02/22/2018,13,477.0,1
02/22/2018,13,626.0,1
02/22/2018,12,399.02,1
02/22/2018,12,380.0,1
02/22/2018,11,261.0,1
02/22/2018,10,330.0,1
02/22/2018,10,269.0,1
02/22/2018,10,1277.0,1
02/22/2018,10,129.01,2
02/22/2018,10,59.0,1
02/22/2018,09,147.01,1
02/22/2018,09,1502.0,1
02/22/2018,09,27.01,1
02/22/2018,08,43.0,1
02/22/2018,08,279.0,1
02/22/2018,08,75.0,1
02/22/2018,08,47.0,1
02/22/2018,07,942.03,1
02/22/2018,01,982.0,1
02/22/2018,01,174.02,1
02/21/2018,23,69.0,1
02/21/2018,23,30.01,1
02/21/2018,22,241.0,1
02/21/2018,22,291.04,1
02/21/2018,22,1142.01,1
02/21/2018,21,137.0,1
02/21/2018,20,451.01,1
02/21/2018,20,253.0,1
02/21/2018,19,140.0,1
02/21/2018,19,257.0,1
02/21/2018,18,171.02,1
02/21/2018,18,345.0,1
02/21/2018,18,279.0,1
02/21/2018,18,235.01,1
02/21/2018,18,187.0,1
02/21/2018,18,498.0,1
02/21/2018,17,187.04,1
02/21/2018,17,1116.0,1
02/21/2018,17,818.0,1
02/21/2018,17,218.0,1
02/21/2018,17,265.0,1
02/21/2018,16,236.0,1
02/21/2018,16,81.0,1
02/21/2018,16,138.0,1
02/21/2018,16,131.0,1
02/21/2018,16,181.02,1
02/21/2018,16,240.0,1
02/21/2018,15,73.0,1
02/21/2018,15,337.0,1
02/21/2018,14,25.0,1
02/21/2018,14,41.0,1
02/21/2018,13,209.0,1
02/21/2018,13,145.0,1
02/21/2018,12,1181.0,1
02/21/2018,12,131.0,1
02/21/2018,11,499.0,1
02/21/2018,11,404.0,1
02/21/2018,11,200.0,1
02/21/2018,11,137.0,1
02/21/2018,11,146.04,1
02/21/2018,11,1621.0,1
02/13/2018,18,334.04,1
02/13/2018,18,90.0,1
02/13/2018,18,998.0,1
02/13/2018,18,910.0,1
02/13/2018,18,857.0,1
02/13/2018,17,226.01,1
02/13/2018,17,167.0,1
02/13/2018,17,239.0,1
02/13/2018,17,215.0,1
02/13/2018,17,9.0,1
02/13/2018,17,311.0,1
02/13/2018,17,276.0,1
02/13/2018,16,892.0,1
02/13/2018,16,186.0,1
02/13/2018,14,241.0,1
02/13/2018,14,429.0,1
02/13/2018,14,548.0,1
02/12/2018,19,273.02,1
02/12/2018,19,45.0,1
02/12/2018,18,418.0,1
02/12/2018,18,332.02,1
02/12/2018,18,108.01,1
02/12/2018,18,818.0,1
02/12/2018,18,226.0,1
02/12/2018,17,85.0,1
02/12/2018,17,462.05,1
02/12/2018,17,519.0,1
02/12/2018,17,398.0,1
02/12/2018,17,43.0,1
02/12/2018,16,59.0,1
02/12/2018,16,352.0,1
02/12/2018,16,93.0,1
02/12/2018,15,241.0,1
02/12/2018,15,53.02,1
02/12/2018,15,156.02,1
02/12/2018,14,181.0,1
02/12/2018,13,369.0,1
02/12/2018,13,15.01,1
02/12/2018,13,56.0,1
02/12/2018,12,115.0,1
02/12/2018,12,236.0,1
02/12/2018,12,822.0,1
02/12/2018,12,894.0,1
02/12/2018,11,190.0,1
02/12/2018,11,454.0,1
02/12/2018,11,81.0,1
02/12/2018,11,942.02,1
02/12/2018,10,1579.01,1
02/12/2018,10,235.02,1
02/12/2018,10,40.01,1
02/12/2018,10,589.01,1
02/12/2018,09,373.0,1
02/12/2018,09,334.03,1
02/12/2018,09,179.0,1
02/12/2018,08,219.0,1
02/12/2018,08,7.0,1
02/12/2018,08,1579.03,1
02/12/2018,08,172.0,1
02/12/2018,08,155.02,1
02/12/2018,08,53.02,1
02/12/2018,08,369.02,1
02/12/2018,07,24.0,1
02/12/2018,06,419.0,1
02/12/2018,06,342.0,1
02/12/2018,06,233.0,1
02/12/2018,05,293.0,1
02/12/2018,04,184.0,1
02/12/2018,02,184.0,1
02/11/2018,23,177.02,1
02/11/2018,23,286.0,1
02/11/2018,22,220.0,1
02/11/2018,22,279.0,1
02/11/2018,22,371.0,1
02/11/2018,21,183.0,1
02/11/2018,20,168.0,2
02/11/2018,20,414.0,1
